id,sentiment
"12311_10",0.941659750131157
"8348_2",0.06625487011559174
"5828_4",0.6384651554509378
"7186_2",0.6482867873891153
"12128_7",0.8497973919587734
"2913_8",0.6556493486607693
"4396_1",0.07294365096898807
"395_2",0.29091650704859845
"10616_1",0.007931398835082416
"9074_9",0.4378402540519797
"9252_3",0.11608810658253149
"9896_9",0.7128872608219241
"574_4",0.6030515357102981
"11182_8",0.6122800364457668
"11656_4",0.38980762740725844
"2322_4",0.6401379161480182
"8703_1",0.1895268721252996
"7483_1",0.1322304407309425
"6007_10",0.8683258841411925
"12424_4",0.0614628167170572
"4672_1",0.013616644346363126
"10841_3",0.09975153268342399
"8954_7",0.44480928531347447
"7392_1",0.1053882632693543
"10288_8",0.8450755110640985
"5343_4",0.05991349081861579
"4950_1",0.01916455922697981
"9257_4",0.5683802290393645
"8689_3",0.17158714656819743
"4480_2",0.30418977026157545
"9286_10",0.942045417852368
"12245_10",0.9824609818844096
"7529_7",0.8367864118530208
"4_4",0.15020784770216844
"5299_2",0.02950472621010879
"12077_8",0.6637127758552239
"10701_2",0.07258174702961048
"11579_1",0.06363906144110199
"10993_1",0.08865678836100334
"8913_1",0.15209714898280535
"1350_3",0.21903717747670193
"3804_2",0.09167030129463094
"5025_3",0.2911411027662272
"5170_8",0.3744005885483029
"8225_8",0.9012249710547137
"6427_7",0.8413971709074847
"3165_3",0.45364282597050126
"7902_9",0.9723540730634618
"8208_3",0.023582193527417136
"3577_8",0.8323255678586747
"4865_1",0.09336107192500935
"9063_3",0.1799953607959619
"1106_1",0.4170621644031984
"1117_9",0.9426269218187445
"1050_4",0.3396064664744632
"10755_9",0.6009668994121906
"2729_8",0.8773464725735786
"10072_10",0.9403633654501058
"2904_7",0.8754139967256477
"4584_2",0.5879202597727768
"189_4",0.6815124912230963
"6302_4",0.26346953959538455
"8138_9",0.7619897085048742
"1262_1",0.2527371148739773
"2199_10",0.9122211487879679
"6551_7",0.7898850687935777
"8082_7",0.2807038107484509
"4897_8",0.9319009752536872
"7360_1",0.06836556035427237
"11012_10",0.8269058427225667
"12046_1",0.4181949900564844
"2331_2",0.4618135356362876
"8961_9",0.9269741837586292
"751_7",0.5294386027319198
"9884_10",0.7913986548987793
"10016_8",0.8605877165726771
"8023_10",0.9065931475650887
"2628_1",0.0584932844742484
"5832_1",0.039737636055328394
"7302_1",0.07816588562769534
"4501_3",0.31570461172052916
"1121_7",0.63400843173277
"8334_3",0.5394826310331634
"9789_10",0.4784484906256558
"4230_10",0.8558064354403896
"824_4",0.23388792130819933
"6803_9",0.7795842891336715
"3086_7",0.8698171653917776
"1135_8",0.8981611303775785
"10136_1",0.028062331053643506
"11129_3",0.052793863276434046
"2072_8",0.6905448551107123
"9501_7",0.8952225440451046
"319_10",0.8957030316258727
"1693_7",0.8797533563469161
"10886_1",0.009563746422653925
"9406_8",0.7596003105311622
"10376_10",0.3489321819155836
"9902_1",0.11985087696875688
"9938_8",0.4277688998889837
"7080_9",0.7143414977492588
"11944_8",0.6931421294024049
"5249_1",0.0352060419699742
"9599_2",0.22412539854295263
"9620_1",0.19443881744708136
"11244_1",0.07171011990824053
"6841_10",0.9465794833397175
"10050_4",0.7135089602400626
"10512_9",0.9116691924068534
"11327_3",0.026039550174505512
"10681_8",0.9255465882726643
"808_3",0.3626636442206727
"546_7",0.9550710579831175
"10765_1",0.011740739661493848
"7189_9",0.6616644422562935
"6005_9",0.8457599250853498
"11915_9",0.8036975618802851
"5740_10",0.8345385720027346
"7097_10",0.36949315159883933
"9573_10",0.6470534991851267
"5084_4",0.4486988163748251
"12332_7",0.5522865199465623
"8154_1",0.07314438540919159
"5610_1",0.20346587073237796
"5323_9",0.7308208777058445
"11034_8",0.7599177843697857
"3977_2",0.2231018365274692
"12380_7",0.2547194792243397
"1737_8",0.5798962328703834
"6030_9",0.765673348116431
"5918_7",0.891334103908153
"7061_9",0.6737857543765263
"266_8",0.9006806167749524
"1375_10",0.905592858584495
"8648_3",0.028010317716075563
"10146_10",0.9463275789055161
"4578_10",0.8309737940374793
"4685_8",0.8653370971161713
"11843_9",0.7417858806021826
"5467_10",0.9597454629062646
"10140_10",0.8717430662315243
"7721_8",0.9152668077972028
"11208_10",0.4150193549236814
"1063_10",0.8397838748398283
"8260_10",0.6115590815245072
"3182_9",0.8451268556317297
"2797_8",0.8179351791063766
"7613_2",0.8708483161164264
"11624_4",0.11736151473250847
"4847_10",0.9067196800868085
"10684_7",0.5936565142548582
"6312_1",0.49172007672643514
"4925_3",0.055410697631770825
"4125_1",0.01554705462895986
"2394_10",0.9882922501170297
"12105_10",0.8274848040254545
"7812_1",0.029571857116683267
"1061_8",0.8350260853901424
"9343_3",0.5091422281622683
"7696_10",0.9790036407013344
"9355_10",0.9848126285145687
"782_9",0.9414422482063839
"9882_10",0.9634649517472901
"10642_10",0.8354043255616427
"7410_2",0.09533450842802148
"9591_4",0.06356805686277796
"11902_3",0.20419576803574524
"3495_7",0.2749082590853779
"6733_1",0.015631354902579657
"4552_1",0.004123265389192463
"6722_1",0.1208309593818796
"188_10",0.8416529541340446
"5099_10",0.8894204725190381
"10313_1",0.13730782326715602
"6756_9",0.7541533882608901
"6622_2",0.03036740310976464
"4807_10",0.9858726988171086
"7173_3",0.2211283829927446
"11321_8",0.6997532647815095
"7909_9",0.3477913447411251
"8012_7",0.13050999290952206
"8615_4",0.11093420704636354
"8117_10",0.8595353554615606
"1892_10",0.8455420845985027
