id,sentiment
"12311_10",0.9220637080712348
"8348_2",0.14457710508485933
"5828_4",0.638597697540727
"7186_2",0.6048444430778945
"12128_7",0.8275971246450831
"2913_8",0.6436471786198252
"4396_1",0.14702271760933314
"395_2",0.33908060498021764
"10616_1",0.03254272757720406
"9074_9",0.5715621143393829
"9252_3",0.2473276377359935
"9896_9",0.6432873152039651
"574_4",0.5544782399913677
"11182_8",0.6121696226109373
"11656_4",0.44098819403001854
"2322_4",0.5670760864667703
"8703_1",0.32988045158013096
"7483_1",0.17294362263448226
"6007_10",0.7725817530241819
"12424_4",0.14230824211447932
"4672_1",0.04223762776928041
"10841_3",0.14367082823081787
"8954_7",0.39532754894347194
"7392_1",0.21234965645860898
"10288_8",0.7391213621840697
"5343_4",0.12023838746870796
"4950_1",0.042883805980639754
"9257_4",0.574414020645677
"8689_3",0.2638438254477642
"4480_2",0.3764542858154533
"9286_10",0.8284269557098486
"12245_10",0.9385110372070969
"7529_7",0.7511499620071393
"4_4",0.3112859376763627
"5299_2",0.09546774328491231
"12077_8",0.6387882186033549
"10701_2",0.12498181934958554
"11579_1",0.11648137759710456
"10993_1",0.15043211454218472
"8913_1",0.1644236600171418
"1350_3",0.34291463065841987
"3804_2",0.18924137673885125
"5025_3",0.36938698672486125
"5170_8",0.41785774016580446
"8225_8",0.8609257849052715
"6427_7",0.7413492548297924
"3165_3",0.5077129028678786
"7902_9",0.9148552579841267
"8208_3",0.05662026059472454
"3577_8",0.7885920098289874
"4865_1",0.1870173982687895
"9063_3",0.3309022245549458
"1106_1",0.39673144064428323
"1117_9",0.8914782111062615
"1050_4",0.4612657014838739
"10755_9",0.5725655795839341
"2729_8",0.7353006895198552
"10072_10",0.8364318224568908
"2904_7",0.8184878494911307
"4584_2",0.5685127873126746
"189_4",0.5816393300748381
"6302_4",0.3664661556674158
"8138_9",0.6774064308096037
"1262_1",0.28995418996913225
"2199_10",0.8131672915640933
"6551_7",0.7309493636767748
"8082_7",0.4326236361162246
"4897_8",0.8713614329380471
"7360_1",0.14657616440241253
"11012_10",0.7783633226578123
"12046_1",0.48939949506222485
"2331_2",0.40986733867350345
"8961_9",0.7972827009014769
"751_7",0.5195773232404431
"9884_10",0.737701695158179
"10016_8",0.7860857753712734
"8023_10",0.7444647769830156
"2628_1",0.10625957456166607
"5832_1",0.0828845641984994
"7302_1",0.13797871885021812
"4501_3",0.3961128557755672
"1121_7",0.5351667671121896
"8334_3",0.46274508234686745
"9789_10",0.4346796361115332
"4230_10",0.7607551922521766
"824_4",0.30194095560865464
"6803_9",0.7771842473680224
"3086_7",0.7478808726517848
"1135_8",0.8253405925114109
"10136_1",0.07674814434173798
"11129_3",0.1056418277441939
"2072_8",0.6361880611792246
"9501_7",0.8395938479187439
"319_10",0.7553469808467793
"1693_7",0.8455675678564594
"10886_1",0.049839770383475285
"9406_8",0.6756207926345718
