id,sentiment
"12311_10",0.9266984075220953
"8348_2",0.13265209915492093
"5828_4",0.6361946758877837
"7186_2",0.5991854497533486
"12128_7",0.8274573791070726
"2913_8",0.6441990995975715
"4396_1",0.11716109093563429
"395_2",0.33536316609673117
"10616_1",0.02351657452782304
"9074_9",0.5668481522982072
"9252_3",0.24058005997505869
"9896_9",0.6444460286889475
"574_4",0.5507735138312485
"11182_8",0.6122480213859445
"11656_4",0.451507396406531
"2322_4",0.565873101920215
"8703_1",0.3266778670320592
"7483_1",0.17013502602233388
"6007_10",0.7863921224950234
"12424_4",0.14125929898824235
"4672_1",0.03896281834719181
"10841_3",0.1332394999726948
"8954_7",0.4114285961779886
"7392_1",0.20495668584344082
"10288_8",0.7394370934065355
"5343_4",0.10548066951406775
"4950_1",0.041043444952396785
"9257_4",0.5749742846879644
"8689_3",0.26361594410430716
"4480_2",0.3695976127472797
"9286_10",0.8389683686018996
"12245_10",0.945984718121268
"7529_7",0.7548373440970437
"4_4",0.3100062740268346
"5299_2",0.0880426151347632
"12077_8",0.6418672429623304
"10701_2",0.10648472301239709
"11579_1",0.112325397177408
"10993_1",0.1462186416994608
"8913_1",0.16237449921852343
"1350_3",0.3351382708950112
"3804_2",0.1761034128819096
"5025_3",0.3780455975051573
"5170_8",0.42218958184701505
"8225_8",0.8599922606264184
"6427_7",0.7486913836732452
"3165_3",0.5162400673926171
"7902_9",0.915806519969327
"8208_3",0.04543877931360459
"3577_8",0.7896353066662684
"4865_1",0.1685464791581709
"9063_3",0.3310172944048624
"1106_1",0.396936090885724
"1117_9",0.8936965967867146
"1050_4",0.4563719307509139
"10755_9",0.579675343731276
"2729_8",0.7346673028159126
"10072_10",0.8427735874319529
"2904_7",0.8234402974556942
"4584_2",0.5656865054014941
"189_4",0.5855464905900976
"6302_4",0.3745421275375232
"8138_9",0.680571437535578
"1262_1",0.28810546178005647
"2199_10",0.8189847598482087
"6551_7",0.7319188219616858
"8082_7",0.43247203535594525
"4897_8",0.8781019166359658
"7360_1",0.1340074220041888
"11012_10",0.7766716273266907
"12046_1",0.4806896528871588
"2331_2",0.4210143573053137
"8961_9",0.7988311429729218
"751_7",0.5112916603309696
"9884_10",0.7382132832474422
"10016_8",0.7886968880549634
"8023_10",0.7521911284662829
"2628_1",0.09896807287889567
"5832_1",0.0752269569126499
"7302_1",0.125615321405354
"4501_3",0.40441512997969475
"1121_7",0.5412372632727855
"8334_3",0.4659042122263723
"9789_10",0.43262473001083623
"4230_10",0.7378680649432815
"824_4",0.3075054687142566
"6803_9",0.777177872857859
"3086_7",0.7621859184039829
"1135_8",0.830401209963745
"10136_1",0.08171941099334
"11129_3",0.09920684933234022
"2072_8",0.639860833396936
"9501_7",0.8428418069819356
"319_10",0.7588026643678818
"1693_7",0.8499480629711673
"10886_1",0.04261109549240292
"9406_8",0.6802466032083962
"10376_10",0.37126124035968067
"9902_1",0.16803421815827546
"9938_8",0.4136444373097468
"7080_9",0.6983384092690025
"11944_8",0.5929696526074073
"5249_1",0.09085710780904804
"9599_2",0.28029883140387185
